fecha_emision,fecha_corte,id,producto,fe_inventario,cantidad_mb,fe_proceso,fl_atipico,cantidad_mb_lim,vlmen_fndo_ttal,ANON_CO_OSINERG,ANON_PTA_ABASTECIMIENTO
20250701,20250701,2464,Diesel,2025-02-13 00:00:00,3.36118,2025-02-20 12:10:02,0,3.36118,0.01383,6ef1e6909e,9fc7ed4647
20250701,20250701,2465,Diesel,2025-02-12 00:00:00,75.3401,2025-02-19 12:10:02,0,75.3401,11.0745,98feeeb363,335ac645f3
20250701,20250701,2466,Diesel,2025-01-15 00:00:00,3.55386,2025-01-22 12:10:02,0,3.55386,0.02002,c9eb29fe21,3c4ef02753
20250701,20250701,2467,Diesel,2025-02-14 00:00:00,44.534,2025-02-21 12:10:02,0,44.534,2.812,7f4a492646,40a396d3e7
20250701,20250701,2468,Diesel,2025-02-11 00:00:00,52.59941,2025-02-18 12:10:02,0,52.59941,2.373,5860127617,637582e70e
20250701,20250701,2469,Diesel,2025-03-10 00:00:00,0.0532,2025-03-17 12:10:02,0,0.0532,0,6712a90afd,21f2e15b7a
20250701,20250701,2470,Diesel,2025-03-01 00:00:00,10.39,2025-03-08 12:10:02,0,10.39,0.70146,e90944ccc2,ac27e8b233
20250701,20250701,2471,Diesel,2025-03-03 00:00:00,0,2025-03-10 12:10:02,0,0,0,3dcd3239e2,83ae64708f
20250701,20250701,2472,Diesel,2025-02-12 00:00:00,50.33576,2025-02-19 12:10:02,0,50.33576,2.373,5860127617,637582e70e
20250701,20250701,2473,Diesel,2025-02-23 00:00:00,78.776,2025-03-02 12:10:02,0,78.776,2.277,8709d6cc57,40a28403d5
20250701,20250701,2474,Diesel,2025-01-15 00:00:00,4.27272,2025-01-22 12:10:02,0,4.27272,0.00507,fa3a46cee7,50e0672639
20250701,20250701,2475,Diesel,2025-02-14 00:00:00,135.369,2025-02-21 12:10:02,0,135.369,2.379,b7c0f5e3b5,693e66b85d
20250701,20250701,2476,Diesel,2025-01-05 00:00:00,19.549,2025-01-12 12:10:01,0,19.549,0.067,2127ae39c1,fdb7133ee2
20250701,20250701,2477,Diesel,2025-01-06 00:00:00,106.603,2025-01-13 12:10:01,0,106.603,2.379,b7c0f5e3b5,693e66b85d
20250701,20250701,2478,Diesel,2025-01-01 00:00:00,0,2025-01-08 12:10:02,0,0,0,3dcd3239e2,83ae64708f
20250701,20250701,2479,Diesel,2025-03-16 00:00:00,18.99876,2025-03-23 12:10:02,0,18.99876,0.91371,ee780c6e7a,b1d1e1802b
20250701,20250701,2480,Diesel,2025-03-29 00:00:00,187.8329,2025-04-05 12:10:02,0,187.8329,11.0745,98feeeb363,335ac645f3
20250701,20250701,2481,Diesel,2025-04-28 00:00:00,96.085,2025-05-05 12:10:01,0,96.085,2.276,8709d6cc57,40a28403d5
20250701,20250701,2482,Diesel,2025-03-29 00:00:00,15.44441,2025-04-05 12:10:02,0,15.44441,2.373,5860127617,637582e70e
20250701,20250701,2483,Diesel,2025-05-01 00:00:00,4.99718,2025-05-08 12:10:31,0,4.99718,2.20247,88e7fc29c2,55376407d5
20250701,20250701,2484,Diesel,2025-04-11 00:00:00,98.73,2025-04-18 12:10:02,0,98.73,2.976,4fb94f5f59,2a0054029a
20250701,20250701,2485,Diesel,2025-04-10 00:00:00,497.899,2025-04-17 12:10:02,0,497.899,26.566,f031034954,f187d23508
20250701,20250701,2486,Diesel,2025-04-01 00:00:00,65.70266,2025-04-08 12:10:02,0,65.70266,2.20247,88e7fc29c2,55376407d5
20250701,20250701,2487,Diesel,2025-04-02 00:00:00,1.20723,2025-04-09 12:10:01,0,1.20723,0.01383,6ef1e6909e,9fc7ed4647
20250701,20250701,2488,Diesel,2025-05-14 00:00:00,7.96981,2025-05-21 12:10:02,0,7.96981,0.01586,fa3a46cee7,50e0672639
20250701,20250701,2489,Diesel,2025-04-11 00:00:00,44.106,2025-04-18 12:10:02,0,44.106,2.813,7f4a492646,40a396d3e7
20250701,20250701,2490,Diesel,2025-04-28 00:00:00,136.104,2025-05-05 12:10:01,0,136.104,1.795,aa1f2db9b4,bd9a626c4f
20250701,20250701,2491,Diesel,2025-05-13 00:00:00,3.5767,2025-05-20 12:10:02,0,3.5767,0.02002,c9eb29fe21,3c4ef02753
20250701,20250701,2492,Diesel,2025-05-12 00:00:00,1.81255,2025-05-19 12:10:01,0,1.81255,0.01586,fa3a46cee7,50e0672639
20250701,20250701,2493,Diesel,2025-05-10 00:00:00,0,2025-05-17 12:12:28,0,0,0,3dcd3239e2,83ae64708f
20250701,20250701,2494,Diesel,2025-04-11 00:00:00,89.206,2025-04-18 12:10:02,0,89.206,2.379,b7c0f5e3b5,693e66b85d
20250701,20250701,2495,Diesel,2025-03-25 00:00:00,5.82945,2025-04-01 12:10:02,0,5.82945,0.01586,fa3a46cee7,50e0672639
20250701,20250701,2496,Diesel,2025-03-13 00:00:00,0,2025-03-20 12:10:02,0,0,0,3dcd3239e2,83ae64708f
20250701,20250701,2497,Diesel,2025-03-22 00:00:00,7.938,2025-03-29 12:10:01,0,7.938,0.071,ae79ee44db,1c8735200b
20250701,20250701,2498,Diesel,2025-04-07 00:00:00,3.15139,2025-04-14 12:10:02,0,3.15139,0.02002,c9eb29fe21,3c4ef02753
20250701,20250701,2499,Diesel,2025-03-08 00:00:00,0.92497,2025-03-15 12:10:02,0,0.92497,0.01383,6ef1e6909e,9fc7ed4647
20250701,20250701,2500,Diesel,2025-03-30 00:00:00,9.31455,2025-04-06 12:10:02,0,9.31455,0.01586,fa3a46cee7,50e0672639
20250701,20250701,2501,Diesel,2025-04-09 00:00:00,20.00541,2025-04-16 12:10:02,0,20.00541,0.91371,ee780c6e7a,b1d1e1802b
20250701,20250701,2502,Diesel,2025-03-21 00:00:00,183.955,2025-03-28 12:10:01,0,183.955,5.827,7af60c0b21,ad3d0cc25f
20250701,20250701,2503,Diesel,2025-03-17 00:00:00,217.478,2025-03-24 12:10:02,0,217.478,5.827,7af60c0b21,ad3d0cc25f
20250701,20250701,2504,Diesel,2025-03-08 00:00:00,14.157,2025-03-15 12:10:02,0,14.157,0.105,2127ae39c1,fdb7133ee2
20250701,20250701,2505,Diesel,2025-03-13 00:00:00,11.43,2025-03-20 12:10:02,0,11.43,0.70146,e90944ccc2,ac27e8b233
20250701,20250701,2506,Diesel,2025-04-08 00:00:00,111.045,2025-04-15 12:10:02,0,111.045,2.276,8709d6cc57,40a28403d5
20250701,20250701,2507,Diesel,2025-04-05 00:00:00,0,2025-04-12 12:10:02,0,0,0,3dcd3239e2,83ae64708f
20250701,20250701,2508,Diesel,2025-03-20 00:00:00,0,2025-03-27 12:10:01,0,0,0,3dcd3239e2,83ae64708f
20250701,20250701,2509,Diesel,2025-03-25 00:00:00,18.70409,2025-04-01 12:10:02,0,18.70409,0.66253,ee780c6e7a,b1d1e1802b
20250701,20250701,2510,Diesel,2025-03-17 00:00:00,67.47,2025-03-24 12:10:02,0,67.47,2.277,8709d6cc57,40a28403d5
20250701,20250701,2511,Diesel,2025-03-21 00:00:00,64.942,2025-03-28 12:10:01,0,64.942,2.277,8709d6cc57,40a28403d5
20250701,20250701,2512,Diesel,2025-02-19 00:00:00,10.70231,2025-02-26 12:10:02,0,10.70231,0.48029,13c3a19c48,0af6a53b9b
20250701,20250701,2513,Diesel,2025-02-21 00:00:00,10.59623,2025-02-28 12:10:01,0,10.59623,0.48029,13c3a19c48,0af6a53b9b
20250701,20250701,2514,Diesel,2025-04-07 00:00:00,454.15,2025-04-14 12:10:02,0,454.15,73.386,bc73fecbda,54457c867b
20250701,20250701,2515,Diesel,2025-04-07 00:00:00,177.5531,2025-04-14 12:10:02,0,177.5531,11.0745,98feeeb363,335ac645f3
20250701,20250701,2516,Diesel,2025-02-19 00:00:00,0.1742,2025-02-26 12:10:02,0,0.1742,0,6712a90afd,21f2e15b7a
20250701,20250701,2517,Diesel,2025-04-09 00:00:00,18.361,2025-04-16 12:10:02,0,18.361,0.325,9a938afd95,06e27f564f
20250701,20250701,2518,Diesel,2025-02-21 00:00:00,0.272,2025-02-28 12:10:01,0,0.272,0,6712a90afd,21f2e15b7a
20250701,20250701,2519,Diesel,2025-04-07 00:00:00,23.20135,2025-04-14 12:10:02,0,23.20135,237.3,5860127617,637582e70e
20250701,20250701,2520,Diesel,2025-04-17 00:00:00,549.342,2025-04-24 12:10:02,0,549.342,59.753,aef48fddb6,7cf5cc2019
20250701,20250701,2521,Diesel,2025-02-19 00:00:00,2.90444,2025-02-26 12:10:02,0,2.90444,0.02002,c9eb29fe21,3c4ef02753
20250701,20250701,2522,Diesel,2025-02-21 00:00:00,2.98441,2025-02-28 12:10:01,0,2.98441,0.02002,c9eb29fe21,3c4ef02753
20250701,20250701,2523,Diesel,2025-05-01 00:00:00,0,2025-05-08 12:10:31,0,0,0,3dcd3239e2,83ae64708f
20250701,20250701,2524,Diesel,2025-04-16 00:00:00,105.566,2025-04-23 12:10:02,0,105.566,2.276,8709d6cc57,40a28403d5
20250701,20250701,2525,Diesel,2025-04-14 00:00:00,0.50947,2025-04-21 12:10:02,0,0.50947,0.01383,6ef1e6909e,9fc7ed4647
20250701,20250701,2526,Diesel,2025-02-19 00:00:00,10.30084,2025-02-26 12:10:02,0,10.30084,0.00507,fa3a46cee7,50e0672639
20250701,20250701,2527,Diesel,2025-05-11 00:00:00,12.594,2025-05-18 12:10:02,0,12.594,0.086,2127ae39c1,fdb7133ee2
20250701,20250701,2528,Diesel,2025-02-21 00:00:00,9.05056,2025-02-28 12:10:01,0,9.05056,0.00507,fa3a46cee7,50e0672639
20250701,20250701,2529,Diesel,2025-03-11 00:00:00,0,2025-03-18 12:10:02,0,0,0,3dcd3239e2,83ae64708f
20250701,20250701,2530,Diesel,2025-02-16 00:00:00,415.485,2025-02-23 12:10:02,0,415.485,33.63,f031034954,f187d23508
20250701,20250701,2531,Diesel,2025-03-29 00:00:00,10.00264,2025-04-05 12:10:02,0,10.00264,0.01586,fa3a46cee7,50e0672639
20250701,20250701,2532,Diesel,2025-03-07 00:00:00,48.164,2025-03-14 12:10:02,0,48.164,2.813,7f4a492646,40a396d3e7
20250701,20250701,2533,Diesel,2025-03-09 00:00:00,577.44,2025-03-16 12:10:02,0,577.44,62.521,aef48fddb6,7cf5cc2019
20250701,20250701,2534,Diesel,2025-02-15 00:00:00,18.71,2025-02-22 12:10:02,0,18.71,0.067,2127ae39c1,fdb7133ee2
20250701,20250701,2535,Diesel,2025-04-10 00:00:00,0.0306,2025-04-17 12:10:02,0,0.0306,0,6712a90afd,21f2e15b7a
20250701,20250701,2536,Diesel,2025-03-05 00:00:00,29.422,2025-03-12 12:10:03,0,29.422,0.325,9a938afd95,06e27f564f
20250701,20250701,2537,Diesel,2025-02-17 00:00:00,56.827,2025-02-24 12:10:02,0,56.827,2.995,4fb94f5f59,2a0054029a
20250701,20250701,2538,Diesel,2025-03-07 00:00:00,98.75,2025-03-14 12:10:02,0,98.75,2.379,b7c0f5e3b5,693e66b85d
20250701,20250701,2539,Diesel,2025-03-18 00:00:00,18.61889,2025-03-25 12:11:50,0,18.61889,0.66253,ee780c6e7a,b1d1e1802b
20250701,20250701,2540,Diesel,2025-02-15 00:00:00,33.881,2025-02-22 12:10:02,0,33.881,0.324,9a938afd95,06e27f564f
20250701,20250701,2541,Diesel,2025-02-16 00:00:00,3.31854,2025-02-23 12:10:02,0,3.31854,0.01383,6ef1e6909e,9fc7ed4647
20250701,20250701,2542,Diesel,2025-04-01 00:00:00,8.10993,2025-04-08 12:10:02,0,8.10993,0.01586,fa3a46cee7,50e0672639
20250701,20250701,2543,Diesel,2025-04-02 00:00:00,2.93158,2025-04-09 12:10:01,0,2.93158,0.02002,c9eb29fe21,3c4ef02753
20250701,20250701,2544,Diesel,2025-02-17 00:00:00,40.227,2025-02-24 12:10:02,0,40.227,2.812,7f4a492646,40a396d3e7
20250701,20250701,2545,Diesel,2025-02-17 00:00:00,120.094,2025-02-24 12:10:02,0,120.094,2.379,b7c0f5e3b5,693e66b85d
20250701,20250701,2546,Diesel,2025-04-02 00:00:00,14.884,2025-04-09 12:10:01,0,14.884,0.127,2127ae39c1,fdb7133ee2
20250701,20250701,2547,Diesel,2025-05-09 00:00:00,11.48,2025-05-16 12:12:11,0,11.48,0.70146,e90944ccc2,ac27e8b233
20250701,20250701,2548,Diesel,2025-04-01 00:00:00,482.746,2025-04-08 12:10:02,0,482.746,73.386,bc73fecbda,54457c867b
20250701,20250701,2549,Diesel,2025-04-01 00:00:00,161.0907,2025-04-08 12:10:02,0,161.0907,11.0745,98feeeb363,335ac645f3
20250701,20250701,2550,Diesel,2025-05-01 00:00:00,269.849,2025-05-08 12:10:31,0,269.849,73.386,bc73fecbda,54457c867b
20250701,20250701,2551,Diesel,2025-04-10 00:00:00,0.78114,2025-04-17 12:10:02,0,0.78114,0.01383,6ef1e6909e,9fc7ed4647
20250701,20250701,2552,Diesel,2025-04-11 00:00:00,483.405,2025-04-18 12:10:02,0,483.405,26.566,f031034954,f187d23508
20250701,20250701,2553,Diesel,2025-05-01 00:00:00,43.5164,2025-05-08 12:10:31,0,43.5164,11.0745,98feeeb363,335ac645f3
20250701,20250701,2554,Diesel,2025-04-01 00:00:00,19.86719,2025-04-08 12:10:02,0,19.86719,2.373,5860127617,637582e70e
20250701,20250701,2555,Diesel,2025-05-11 00:00:00,0,2025-05-18 12:10:02,0,0,0,3dcd3239e2,83ae64708f
20250701,20250701,2556,Diesel,2025-04-02 00:00:00,26.087,2025-04-09 12:10:01,0,26.087,0.325,9a938afd95,06e27f564f
20250701,20250701,2557,Diesel,2025-04-28 00:00:00,572.121,2025-05-05 12:10:01,0,572.121,62.514,aef48fddb6,7cf5cc2019
20250701,20250701,2558,Diesel,2025-05-16 00:00:00,7.55233,2025-05-23 12:10:02,0,7.55233,0.48029,13c3a19c48,0af6a53b9b
20250701,20250701,2559,Diesel,2025-04-10 00:00:00,16.531,2025-04-17 12:10:02,0,16.531,0.08,2127ae39c1,fdb7133ee2
20250701,20250701,2560,Diesel,2025-05-15 00:00:00,0.1626,2025-05-22 12:10:02,0,0.1626,0,6712a90afd,21f2e15b7a
20250701,20250701,2561,Diesel,2025-05-01 00:00:00,13.15635,2025-05-08 12:10:31,0,13.15635,2.373,5860127617,637582e70e
20250701,20250701,2562,Diesel,2025-04-02 00:00:00,51.64946,2025-04-09 12:10:01,0,51.64946,2.20247,88e7fc29c2,55376407d5
20250701,20250701,2563,Diesel,2025-03-08 00:00:00,31.651,2025-03-15 12:10:02,0,31.651,0.325,9a938afd95,06e27f564f
20250701,20250701,2564,Diesel,2025-04-06 00:00:00,8.28,2025-04-13 12:10:02,0,8.28,0.70146,e90944ccc2,ac27e8b233
20250701,20250701,2565,Diesel,2025-04-14 00:00:00,23.60025,2025-04-21 12:10:02,0,23.60025,0.94371,ee780c6e7a,b1d1e1802b
20250701,20250701,2566,Diesel,2025-03-13 00:00:00,10.925,2025-03-20 12:10:02,0,10.925,0.071,ae79ee44db,1c8735200b
20250701,20250701,2567,Diesel,2025-03-22 00:00:00,176.868,2025-03-29 12:10:01,0,176.868,5.827,7af60c0b21,ad3d0cc25f
20250701,20250701,2568,Diesel,2025-03-17 00:00:00,76.23,2025-03-24 12:10:02,0,76.23,2.007,aa1f2db9b4,bd9a626c4f
20250701,20250701,2569,Diesel,2025-03-30 00:00:00,21.4507,2025-04-06 12:10:02,0,21.4507,0.66253,ee780c6e7a,b1d1e1802b
20250701,20250701,2570,Diesel,2025-03-21 00:00:00,134.493,2025-03-28 12:10:01,0,134.493,2.007,aa1f2db9b4,bd9a626c4f
20250701,20250701,2571,Diesel,2025-03-08 00:00:00,128.40164,2025-03-15 12:10:02,0,128.40164,2.20247,88e7fc29c2,55376407d5
20250701,20250701,2572,Diesel,2025-04-07 00:00:00,2.68576,2025-04-14 12:10:02,0,2.68576,0.01586,fa3a46cee7,50e0672639
20250701,20250701,2573,Diesel,2025-03-20 00:00:00,10.3,2025-03-27 12:10:01,0,10.3,0.70146,e90944ccc2,ac27e8b233
20250701,20250701,2574,Diesel,2025-03-13 00:00:00,115.157,2025-03-20 12:10:02,0,115.157,5.827,7af60c0b21,ad3d0cc25f
20250701,20250701,2575,Diesel,2025-03-08 00:00:00,542.414,2025-03-15 12:10:02,0,542.414,73.386,bc73fecbda,54457c867b
20250701,20250701,2576,Diesel,2025-04-08 00:00:00,90.528,2025-04-15 12:10:02,0,90.528,1.795,aa1f2db9b4,bd9a626c4f
20250701,20250701,2577,Diesel,2025-03-08 00:00:00,202.0696,2025-03-15 12:10:02,0,202.0696,11.0745,98feeeb363,335ac645f3
20250701,20250701,2578,Diesel,2025-04-05 00:00:00,7.98,2025-04-12 12:10:02,0,7.98,0.70146,e90944ccc2,ac27e8b233
20250701,20250701,2579,Diesel,2025-03-17 00:00:00,576.982,2025-03-24 12:10:02,0,576.982,62.521,aef48fddb6,7cf5cc2019
20250701,20250701,2580,Diesel,2025-03-22 00:00:00,64.321,2025-03-29 12:10:01,0,64.321,2.277,8709d6cc57,40a28403d5
20250701,20250701,2581,Diesel,2025-04-16 00:00:00,67.648,2025-04-23 12:10:02,0,67.648,1.795,aa1f2db9b4,bd9a626c4f
20250701,20250701,2582,Diesel,2025-04-09 00:00:00,447.576,2025-04-16 12:10:02,0,447.576,73.386,bc73fecbda,54457c867b
20250701,20250701,2583,Diesel,2025-02-19 00:00:00,32.53692,2025-02-26 12:10:02,0,32.53692,0.91371,ee780c6e7a,b1d1e1802b
20250701,20250701,2584,Diesel,2025-04-26 00:00:00,321.273,2025-05-03 12:10:02,0,321.273,4.558,4cf95d140f,6c0c0fb3aa
20250701,20250701,2585,Diesel,2025-04-09 00:00:00,135.4467,2025-04-16 12:10:02,0,135.4467,11.0745,98feeeb363,335ac645f3
20250701,20250701,2586,Diesel,2025-02-21 00:00:00,33.23454,2025-02-28 12:10:01,0,33.23454,0.91371,ee780c6e7a,b1d1e1802b
20250701,20250701,2587,Diesel,2025-06-24 00:00:00,0,2025-06-30 12:10:02,0,0,0,3dcd3239e2,83ae64708f
20250701,20250701,2588,Diesel,2025-06-25 00:00:00,0,2025-06-30 12:10:02,0,0,0,3dcd3239e2,83ae64708f
20250701,20250701,2589,Diesel,2025-06-26 00:00:00,0,2025-06-30 12:10:02,0,0,0,3dcd3239e2,83ae64708f
20250701,20250701,2590,Diesel,2025-06-27 00:00:00,0,2025-06-30 12:10:02,0,0,0,3dcd3239e2,83ae64708f
20250701,20250701,2591,Diesel,2025-06-28 00:00:00,0,2025-06-30 12:10:02,0,0,0,3dcd3239e2,83ae64708f
20250701,20250701,2592,Diesel,2025-06-29 00:00:00,0,2025-06-30 12:10:02,0,0,0,3dcd3239e2,83ae64708f
20250701,20250701,2593,Diesel,2025-06-30 00:00:00,0,2025-06-30 12:10:02,0,0,0,3dcd3239e2,83ae64708f
20250701,20250701,2594,Diesel,2025-05-31 00:00:00,404.295,2025-06-07 12:10:02,0,404.295,62.074,aef48fddb6,7cf5cc2019
20250701,20250701,2595,Diesel,2025-05-22 00:00:00,58.531,2025-05-29 12:10:13,0,58.531,2.821,4fb94f5f59,2a0054029a
20250701,20250701,2596,Diesel,2025-05-28 00:00:00,38.97167,2025-06-04 12:10:02,0,38.97167,2.20247,88e7fc29c2,55376407d5
20250701,20250701,2597,Diesel,2025-05-22 00:00:00,107.792,2025-05-29 12:10:13,1,107.792,2.813,7f4a492646,40a396d3e7
20250701,20250701,2598,Diesel,2025-05-22 00:00:00,42.584,2025-05-29 12:10:13,0,42.584,2.379,b7c0f5e3b5,693e66b85d
20250701,20250701,2599,Diesel,2025-05-28 00:00:00,26.23,2025-06-04 12:10:02,0,26.23,73.386,bc73fecbda,54457c867b
20250701,20250701,2600,Diesel,2025-05-22 00:00:00,303.892,2025-05-29 12:10:13,0,303.892,60.011,f031034954,f187d23508
20250701,20250701,2601,Diesel,2025-05-28 00:00:00,95.0118,2025-06-04 12:10:02,0,95.0118,11.0745,98feeeb363,335ac645f3
20250701,20250701,2602,Diesel,2025-06-01 00:00:00,30.19557,2025-06-08 12:10:02,0,30.19557,0.91371,ee780c6e7a,b1d1e1802b
20250701,20250701,2603,Diesel,2025-06-05 00:00:00,6.31995,2025-06-12 12:10:07,0,6.31995,0.48029,13c3a19c48,0af6a53b9b
20250701,20250701,2604,Diesel,2025-06-21 00:00:00,4.00425,2025-06-28 12:10:02,0,4.00425,0.48029,13c3a19c48,0af6a53b9b
20250701,20250701,2605,Diesel,2025-06-05 00:00:00,0.13962,2025-06-12 12:10:07,0,0.13962,0,6712a90afd,21f2e15b7a
20250701,20250701,2606,Diesel,2025-06-21 00:00:00,0.3595,2025-06-28 12:10:02,0,0.3595,0,6712a90afd,21f2e15b7a
20250701,20250701,2607,Diesel,2025-06-07 00:00:00,25.6545,2025-06-14 12:10:02,0,25.6545,0.91371,ee780c6e7a,b1d1e1802b
20250701,20250701,2608,Diesel,2025-06-01 00:00:00,0,2025-06-08 12:10:02,0,0,0,3dcd3239e2,83ae64708f
20250701,20250701,2609,Diesel,2025-06-05 00:00:00,3.26414,2025-06-12 12:10:07,0,3.26414,0.02002,c9eb29fe21,3c4ef02753
20250701,20250701,2610,Diesel,2025-06-21 00:00:00,2.20177,2025-06-28 12:10:02,0,2.20177,0.02002,c9eb29fe21,3c4ef02753
20250701,20250701,2611,Diesel,2025-06-01 00:00:00,4.63,2025-06-08 12:10:02,0,4.63,0.70146,e90944ccc2,ac27e8b233
20250701,20250701,2612,Diesel,2025-06-05 00:00:00,1.8629,2025-06-12 12:10:07,0,1.8629,0.01586,fa3a46cee7,50e0672639
20250701,20250701,2613,Diesel,2025-05-23 00:00:00,0.61419,2025-05-30 12:11:38,0,0.61419,0.01383,6ef1e6909e,9fc7ed4647
20250701,20250701,2614,Diesel,2025-06-06 00:00:00,27.32868,2025-06-13 12:10:02,0,27.32868,0.91371,ee780c6e7a,b1d1e1802b
20250701,20250701,2615,Diesel,2025-05-23 00:00:00,13.483,2025-05-30 12:11:38,0,13.483,0.086,2127ae39c1,fdb7133ee2
20250701,20250701,2616,Diesel,2025-06-14 00:00:00,0,2025-06-21 12:10:05,0,0,0,3dcd3239e2,83ae64708f
20250701,20250701,2617,Diesel,2025-06-04 00:00:00,26.626,2025-06-11 12:10:02,0,26.626,5.803,7af60c0b21,ad3d0cc25f
20250701,20250701,2618,Diesel,2025-06-09 00:00:00,11.007,2025-06-16 12:10:02,0,11.007,0.071,ae79ee44db,1c8735200b
20250701,20250701,2619,Diesel,2025-06-11 00:00:00,11.169,2025-06-18 12:10:02,0,11.169,0.071,ae79ee44db,1c8735200b
20250701,20250701,2620,Diesel,2025-05-27 00:00:00,257.422,2025-06-03 12:10:28,0,257.422,48.011,f031034954,f187d23508
20250701,20250701,2621,Diesel,2025-05-31 00:00:00,372.391,2025-06-07 12:10:02,0,372.391,4.559,4cf95d140f,6c0c0fb3aa
20250701,20250701,2622,Diesel,2025-06-23 00:00:00,9.86,2025-06-30 12:10:02,0,9.86,0.70146,e90944ccc2,ac27e8b233
20250701,20250701,2623,Diesel,2025-06-24 00:00:00,8.06,2025-06-30 12:10:02,0,8.06,0.70146,e90944ccc2,ac27e8b233
20250701,20250701,2624,Diesel,2025-01-25 00:00:00,11.641,2025-02-01 12:10:10,0,11.641,0.00507,fa3a46cee7,50e0672639
20250701,20250701,2625,Diesel,2025-01-04 00:00:00,10.04,2025-01-11 12:10:02,0,10.04,0.70146,e90944ccc2,ac27e8b233
20250701,20250701,2626,Diesel,2025-01-16 00:00:00,0.82247,2025-01-23 12:10:02,0,0.82247,0.01383,6ef1e6909e,9fc7ed4647
20250701,20250701,2627,Diesel,2025-01-18 00:00:00,50.125,2025-01-25 12:10:02,0,50.125,2.812,7f4a492646,40a396d3e7
20250701,20250701,2628,Diesel,2025-01-11 00:00:00,11.45823,2025-01-18 12:10:02,0,11.45823,2.20247,88e7fc29c2,55376407d5
20250701,20250701,2629,Diesel,2025-01-23 00:00:00,66.217,2025-01-30 12:10:02,0,66.217,2.812,7f4a492646,40a396d3e7
20250701,20250701,2630,Diesel,2025-01-27 00:00:00,513.628,2025-02-03 12:10:02,0,513.628,4.714,4cf95d140f,6c0c0fb3aa
20250701,20250701,2631,Diesel,2025-02-03 00:00:00,0,2025-02-10 12:10:02,0,0,0,3dcd3239e2,83ae64708f
20250701,20250701,2632,Diesel,2025-01-25 00:00:00,266.251,2025-02-01 12:10:10,0,266.251,24.884,f031034954,f187d23508
20250701,20250701,2633,Diesel,2025-02-01 00:00:00,8.77,2025-02-08 12:10:02,0,8.77,0.70146,e90944ccc2,ac27e8b233
20250701,20250701,2634,Diesel,2025-01-25 00:00:00,59.865,2025-02-01 12:10:10,0,59.865,2.812,7f4a492646,40a396d3e7
20250701,20250701,2635,Diesel,2025-02-06 00:00:00,3.26272,2025-02-13 12:10:05,0,3.26272,0.02002,c9eb29fe21,3c4ef02753
20250701,20250701,2636,Diesel,2025-02-05 00:00:00,13.26477,2025-02-12 12:10:01,0,13.26477,0.00507,fa3a46cee7,50e0672639
20250701,20250701,2637,Diesel,2025-01-25 00:00:00,130.821,2025-02-01 12:10:10,0,130.821,2.379,b7c0f5e3b5,693e66b85d
20250701,20250701,2638,Diesel,2025-01-28 00:00:00,403.194,2025-02-04 12:10:02,0,403.194,56.118,aef48fddb6,7cf5cc2019
20250701,20250701,2639,Diesel,2025-01-27 00:00:00,107.678,2025-02-03 12:10:02,0,107.678,2.821,4fb94f5f59,2a0054029a
20250701,20250701,2640,Diesel,2025-02-07 00:00:00,3.64236,2025-02-14 12:10:01,0,3.64236,0.02002,c9eb29fe21,3c4ef02753
20250701,20250701,2641,Diesel,2025-02-02 00:00:00,374.968,2025-02-09 12:10:02,0,374.968,62.458,aef48fddb6,7cf5cc2019
20250701,20250701,2642,Diesel,2025-01-03 00:00:00,29.58,2025-01-10 12:10:02,0,29.58,2.276,8709d6cc57,40a28403d5
20250701,20250701,2643,Diesel,2025-01-08 00:00:00,9.31,2025-01-15 12:10:01,0,9.31,0.70146,e90944ccc2,ac27e8b233
20250701,20250701,2644,Diesel,2025-01-02 00:00:00,455.532,2025-01-09 12:10:02,0,455.532,62.521,aef48fddb6,7cf5cc2019
20250701,20250701,2645,Diesel,2025-01-03 00:00:00,91.062,2025-01-10 12:10:02,0,91.062,1.796,aa1f2db9b4,bd9a626c4f
20250701,20250701,2646,Diesel,2025-01-11 00:00:00,11.32,2025-01-18 12:10:02,0,11.32,0.70146,e90944ccc2,ac27e8b233
20250701,20250701,2647,Diesel,2025-01-10 00:00:00,336.767,2025-01-17 12:10:02,0,336.767,4.714,4cf95d140f,6c0c0fb3aa
20250701,20250701,2648,Diesel,2025-01-04 00:00:00,10.653,2025-01-11 12:10:02,0,10.653,0.071,ae79ee44db,1c8735200b
20250701,20250701,2649,Diesel,2025-01-18 00:00:00,120.231,2025-01-25 12:10:02,0,120.231,2.379,b7c0f5e3b5,693e66b85d
20250701,20250701,2650,Diesel,2025-01-20 00:00:00,439.799,2025-01-27 12:10:02,0,439.799,4.714,4cf95d140f,6c0c0fb3aa
20250701,20250701,2651,Diesel,2025-01-14 00:00:00,8.69,2025-01-21 12:10:02,0,8.69,0.70146,e90944ccc2,ac27e8b233
20250701,20250701,2652,Diesel,2025-01-16 00:00:00,13.067,2025-01-23 12:10:02,0,13.067,0.067,2127ae39c1,fdb7133ee2
20250701,20250701,2653,Diesel,2025-01-25 00:00:00,31.98919,2025-02-01 12:10:10,0,31.98919,0.91371,ee780c6e7a,b1d1e1802b
20250701,20250701,2654,Diesel,2025-01-11 00:00:00,118.748,2025-01-18 12:10:02,0,118.748,73.386,bc73fecbda,54457c867b
