fecha_emision,fecha_corte,id,producto,fe_inventario,cantidad_mb,fe_proceso,cantidad_mb_lim,vlmen_fndo_ttal,ANON_CO_OSINERG,ANON_PTA_ABASTECIMIENTO,cantidad_mb_scaled,cantidad_mb_lim_scaled,vlmen_fndo_ttal_scaled
20250701,20250701,9734,PI6,2025-01-06 00:00:00,0.0,2025-01-13 12:10:01,0.0,0.0,7af60c0b21,ad3d0cc25f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9735,PI6,2025-02-13 00:00:00,0.0,2025-02-20 12:10:02,0.0,0.0,4cf95d140f,6c0c0fb3aa,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9736,PI6,2025-03-07 00:00:00,0.0,2025-03-14 12:10:02,0.0,0.0,fa3a46cee7,50e0672639,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9737,PI6,2025-02-26 00:00:00,0.0,2025-03-05 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9738,PI6,2025-03-03 00:00:00,11.62494,2025-03-10 12:10:02,11.62494,0.5861,ee780c6e7a,b1d1e1802b,-0.3028390789268938,-0.3028390789268938,-0.2409488045424687
20250701,20250701,9739,PI6,2025-02-13 00:00:00,24.344,2025-02-20 12:10:02,24.344,0.057,4fb94f5f59,2a0054029a,-0.1709926717771101,-0.1709926717771101,-0.28596423348590955
20250701,20250701,9740,PI6,2025-02-10 00:00:00,0.0,2025-02-17 12:10:01,0.0,0.0,88e7fc29c2,55376407d5,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9741,PI6,2025-01-17 00:00:00,0.0,2025-01-24 12:10:02,0.0,0.0,4cf95d140f,6c0c0fb3aa,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9742,PI6,2025-01-22 00:00:00,0.0,2025-01-29 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9743,PI6,2025-01-13 00:00:00,33.85,2025-01-20 12:10:02,33.85,0.333,4fb94f5f59,2a0054029a,-0.07245300403705354,-0.07245300403705354,-0.26248236164998123
20250701,20250701,9744,PI6,2025-01-24 00:00:00,0.0,2025-01-31 12:10:02,0.0,0.293,ae79ee44db,1c8735200b,-0.4233437838604193,-0.4233437838604193,-0.2658855314812752
20250701,20250701,9745,PI6,2025-01-12 00:00:00,0.0,2025-01-19 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9746,PI6,2025-01-21 00:00:00,0.0,2025-01-28 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9747,PI6,2025-01-13 00:00:00,0.0,2025-01-20 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9748,PI6,2025-01-21 00:00:00,0.0,2025-01-28 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9749,PI6,2025-01-17 00:00:00,36.016,2025-01-24 12:10:02,36.016,0.333,4fb94f5f59,2a0054029a,-0.050000140548208366,-0.050000140548208366,-0.26248236164998123
20250701,20250701,9750,G84,2025-01-29 00:00:00,0.0,2025-02-05 12:10:02,0.0,0.0,8709d6cc57,40a28403d5,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9751,G84,2025-01-05 00:00:00,0.0,2025-01-12 12:10:01,0.0,0.0,aef48fddb6,7cf5cc2019,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9752,G84,2025-01-06 00:00:00,0.0,2025-01-13 12:10:01,0.0,0.0,8709d6cc57,40a28403d5,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9753,G84,2025-02-23 00:00:00,0.0,2025-03-02 12:10:02,0.0,0.0,e90944ccc2,ac27e8b233,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9754,G84,2025-02-10 00:00:00,0.0,2025-02-17 12:10:01,0.0,0.0,9a938afd95,06e27f564f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9755,G84,2025-03-03 00:00:00,12.38565,2025-03-10 12:10:02,12.38565,0.65746,ee780c6e7a,b1d1e1802b,-0.29495352131627545,-0.29495352131627545,-0.23487754956344029
20250701,20250701,9756,G84,2025-02-26 00:00:00,0.0,2025-03-05 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9757,G84,2025-02-13 00:00:00,0.0,2025-02-20 12:10:02,0.0,0.0,4fb94f5f59,2a0054029a,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9758,G84,2025-02-14 00:00:00,0.0,2025-02-21 12:10:02,0.0,0.0,aef48fddb6,7cf5cc2019,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9759,G84,2025-02-10 00:00:00,0.0,2025-02-17 12:10:01,0.0,0.0,88e7fc29c2,55376407d5,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9760,G84,2025-02-18 00:00:00,0.0,2025-02-25 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9761,G84,2025-01-17 00:00:00,0.0,2025-01-24 12:10:02,0.0,0.0,4cf95d140f,6c0c0fb3aa,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9762,G84,2025-01-19 00:00:00,0.0,2025-01-26 12:10:02,0.0,0.0,8709d6cc57,40a28403d5,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9763,G84,2025-01-22 00:00:00,0.0,2025-01-29 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9764,G84,2025-01-12 00:00:00,0.0,2025-01-19 12:10:02,0.0,0.0,b7c0f5e3b5,693e66b85d,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9765,G84,2025-01-13 00:00:00,0.0,2025-01-20 12:10:02,0.0,0.0,4fb94f5f59,2a0054029a,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9766,G84,2025-01-07 00:00:00,0.0,2025-01-14 12:10:01,0.0,0.0,6ef1e6909e,9fc7ed4647,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9767,G84,2025-01-24 00:00:00,1.868,2025-01-31 12:10:02,1.868,0.009,ae79ee44db,1c8735200b,-0.4039800031599748,-0.4039800031599748,-0.29004803728346235
20250701,20250701,9768,G84,2025-01-30 00:00:00,0.0,2025-02-06 12:10:02,0.0,0.0,e90944ccc2,ac27e8b233,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9769,G84,2025-01-21 00:00:00,0.0,2025-01-28 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9770,G84,2025-01-07 00:00:00,0.0,2025-01-14 12:10:01,0.0,0.0,2127ae39c1,fdb7133ee2,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9771,G84,2025-01-17 00:00:00,0.0,2025-01-24 12:10:02,0.0,0.0,4fb94f5f59,2a0054029a,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9772,G84,2025-02-03 00:00:00,0.0,2025-02-10 12:10:02,0.0,0.0,2127ae39c1,fdb7133ee2,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9773,G84,2025-01-30 00:00:00,0.0,2025-02-06 12:10:02,0.0,0.0,2127ae39c1,fdb7133ee2,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9774,G84,2025-01-31 00:00:00,0.0,2025-02-07 12:10:02,0.0,0.0,aef48fddb6,7cf5cc2019,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9775,G84,2025-01-05 00:00:00,0.0,2025-01-12 12:10:01,0.0,0.0,4cf95d140f,6c0c0fb3aa,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9776,G84,2025-02-23 00:00:00,2.341,2025-03-02 12:10:02,2.341,0.009,ae79ee44db,1c8735200b,-0.39907686168711065,-0.39907686168711065,-0.29004803728346235
20250701,20250701,9777,G84,2025-03-07 00:00:00,12.47828,2025-03-14 12:10:02,12.47828,0.65746,ee780c6e7a,b1d1e1802b,-0.2939933141394649,-0.2939933141394649,-0.23487754956344029
20250701,20250701,9778,G84,2025-02-11 00:00:00,0.0,2025-02-18 12:10:02,0.0,0.0,6ef1e6909e,9fc7ed4647,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9779,G84,2025-03-01 00:00:00,0.0,2025-03-08 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9780,G84,2025-02-12 00:00:00,0.0,2025-02-19 12:10:02,0.0,0.0,6ef1e6909e,9fc7ed4647,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9781,G84,2025-02-11 00:00:00,0.0,2025-02-18 12:10:02,0.0,0.0,2127ae39c1,fdb7133ee2,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9782,G84,2025-02-12 00:00:00,0.0,2025-02-19 12:10:02,0.0,0.0,2127ae39c1,fdb7133ee2,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9783,G84,2025-02-13 00:00:00,0.0,2025-02-20 12:10:02,0.0,0.0,b7c0f5e3b5,693e66b85d,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9784,G84,2025-02-14 00:00:00,0.0,2025-02-21 12:10:02,0.0,0.0,4cf95d140f,6c0c0fb3aa,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9785,G84,2025-02-18 00:00:00,0.0,2025-02-25 12:10:02,0.0,0.0,8709d6cc57,40a28403d5,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9786,G84,2025-01-26 00:00:00,0.0,2025-02-02 12:10:05,0.0,0.0,8709d6cc57,40a28403d5,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9787,G84,2025-01-07 00:00:00,0.0,2025-01-14 12:10:01,0.0,0.0,9a938afd95,06e27f564f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9788,G84,2025-01-13 00:00:00,0.0,2025-01-20 12:10:02,0.0,0.0,b7c0f5e3b5,693e66b85d,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9789,G84,2025-01-12 00:00:00,0.0,2025-01-19 12:10:02,0.0,0.0,6ef1e6909e,9fc7ed4647,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9790,G84,2025-01-07 00:00:00,0.0,2025-01-14 12:10:01,0.0,0.0,88e7fc29c2,55376407d5,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9791,G84,2025-01-19 00:00:00,0.0,2025-01-26 12:10:02,0.0,0.0,aef48fddb6,7cf5cc2019,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9792,G84,2025-01-17 00:00:00,0.0,2025-01-24 12:10:02,0.0,0.0,b7c0f5e3b5,693e66b85d,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9793,G84,2025-01-12 00:00:00,0.0,2025-01-19 12:10:02,0.0,0.0,2127ae39c1,fdb7133ee2,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9794,G84,2025-01-21 00:00:00,0.0,2025-01-28 12:10:02,0.0,0.0,8709d6cc57,40a28403d5,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9795,G84,2025-01-30 00:00:00,2.954,2025-02-06 12:10:02,2.954,0.009,ae79ee44db,1c8735200b,-0.3927224732666757,-0.3927224732666757,-0.29004803728346235
20250701,20250701,9796,G84,2025-01-24 00:00:00,0.0,2025-01-31 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9797,G84,2025-02-07 00:00:00,0.0,2025-02-14 12:10:01,0.0,0.0,8709d6cc57,40a28403d5,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9798,G84,2025-01-06 00:00:00,0.0,2025-01-13 12:10:01,0.0,0.0,aef48fddb6,7cf5cc2019,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9799,G84,2025-01-29 00:00:00,0.0,2025-02-05 12:10:02,0.0,0.0,aef48fddb6,7cf5cc2019,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9800,G84,2025-02-04 00:00:00,0.0,2025-02-11 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9801,G84,2025-01-30 00:00:00,0.0,2025-02-06 12:10:02,0.0,0.0,9a938afd95,06e27f564f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9802,G84,2025-02-03 00:00:00,0.0,2025-02-10 12:10:02,0.0,0.0,9a938afd95,06e27f564f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9803,G84,2025-01-05 00:00:00,0.0,2025-01-12 12:10:01,0.0,0.0,4fb94f5f59,2a0054029a,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9804,G84,2025-04-28 00:00:00,0.0,2025-05-05 12:10:01,0.0,0.0,9a938afd95,06e27f564f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9805,G84,2025-03-04 00:00:00,0.0,2025-03-11 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9806,G84,2025-02-22 00:00:00,0.0,2025-03-01 12:10:01,0.0,0.0,4cf95d140f,6c0c0fb3aa,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9807,G84,2025-06-03 00:00:00,0.0,2025-06-10 12:10:02,0.0,0.0,e90944ccc2,ac27e8b233,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9808,G84,2025-05-29 00:00:00,3.501,2025-06-05 12:10:02,3.501,0.009,ae79ee44db,1c8735200b,-0.3870522441215241,-0.3870522441215241,-0.29004803728346235
20250701,20250701,9809,G84,2025-05-26 00:00:00,0.0,2025-06-02 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9810,G84,2025-06-19 00:00:00,0.0,2025-06-26 12:10:02,0.0,0.0,6ef1e6909e,9fc7ed4647,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9811,G84,2025-05-29 00:00:00,0.0,2025-06-05 12:10:02,0.0,0.0,e90944ccc2,ac27e8b233,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9812,G84,2025-05-26 00:00:00,1.494,2025-06-02 12:10:02,1.494,0.009,ae79ee44db,1c8735200b,-0.4078569057199139,-0.4078569057199139,-0.29004803728346235
20250701,20250701,9813,G84,2025-06-15 00:00:00,0.0,2025-06-22 12:10:09,0.0,0.0,4cf95d140f,6c0c0fb3aa,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9814,G84,2025-06-16 00:00:00,0.0,2025-06-23 12:10:02,0.0,0.0,b7c0f5e3b5,693e66b85d,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9815,G84,2025-06-19 00:00:00,0.0,2025-06-26 12:10:02,0.0,0.0,2127ae39c1,fdb7133ee2,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9816,G84,2025-06-20 00:00:00,0.0,2025-06-27 12:10:11,0.0,0.0,4fb94f5f59,2a0054029a,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9817,G84,2025-06-19 00:00:00,0.0,2025-06-26 12:10:02,0.0,0.0,9a938afd95,06e27f564f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9818,G84,2025-06-22 00:00:00,0.0,2025-06-29 12:10:02,0.0,0.0,aef48fddb6,7cf5cc2019,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9819,G84,2025-05-19 00:00:00,0.93692,2025-05-26 12:10:02,0.93692,0.03026,fa3a46cee7,50e0672639,-0.4136316246452906,-0.4136316246452906,-0.28823925251812954
20250701,20250701,9820,G84,2025-05-19 00:00:00,15.68599,2025-05-26 12:10:02,15.68599,0.65746,ee780c6e7a,b1d1e1802b,-0.2607420330952342,-0.2607420330952342,-0.23487754956344029
20250701,20250701,9821,PI6,2025-01-05 00:00:00,88.051,2025-01-12 12:10:01,88.051,8.73,aef48fddb6,7cf5cc2019,0.48939725171497744,0.48939725171497744,0.4519280651844036
20250701,20250701,9822,G84,2025-06-02 00:00:00,6.62905,2025-06-09 12:10:02,6.62905,0.03591,fa3a46cee7,50e0672639,-0.3546267225904612,-0.3546267225904612,-0.28775855477945933
20250701,20250701,9823,G84,2025-05-20 00:00:00,0.38123,2025-05-27 12:10:02,0.38123,0.03026,fa3a46cee7,50e0672639,-0.4193919347616878,-0.4193919347616878,-0.28823925251812954
20250701,20250701,9824,G84,2025-05-25 00:00:00,1.85368,2025-06-01 12:44:12,1.85368,0.03026,fa3a46cee7,50e0672639,-0.40412844499061207,-0.40412844499061207,-0.28823925251812954
20250701,20250701,9825,G84,2025-06-03 00:00:00,2.22,2025-06-10 12:10:02,2.22,0.009,ae79ee44db,1c8735200b,-0.40033115369179684,-0.40033115369179684,-0.29004803728346235
20250701,20250701,9826,G84,2025-05-30 00:00:00,0.0,2025-06-06 12:10:02,0.0,0.0,4cf95d140f,6c0c0fb3aa,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9827,G84,2025-05-29 00:00:00,0.0,2025-06-05 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9828,G84,2025-05-26 00:00:00,0.0,2025-06-02 12:10:02,0.0,0.0,8709d6cc57,40a28403d5,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9829,G84,2025-06-08 00:00:00,0.0,2025-06-15 12:10:02,0.0,0.0,e90944ccc2,ac27e8b233,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9830,G84,2025-06-15 00:00:00,0.0,2025-06-22 12:10:09,0.0,0.0,4fb94f5f59,2a0054029a,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9831,G84,2025-06-18 00:00:00,0.0,2025-06-25 12:10:02,0.0,0.0,e90944ccc2,ac27e8b233,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9832,G84,2025-06-03 00:00:00,0.0,2025-06-10 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9833,G84,2025-05-29 00:00:00,0.0,2025-06-05 12:10:02,0.0,0.0,8709d6cc57,40a28403d5,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9834,G84,2025-05-30 00:00:00,0.0,2025-06-06 12:10:02,0.0,0.0,4fb94f5f59,2a0054029a,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9835,G84,2025-06-08 00:00:00,3.111,2025-06-15 12:10:02,3.111,0.009,ae79ee44db,1c8735200b,-0.3910950034754713,-0.3910950034754713,-0.29004803728346235
20250701,20250701,9836,G84,2025-05-26 00:00:00,0.0,2025-06-02 12:10:02,0.0,0.0,aef48fddb6,7cf5cc2019,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9837,G84,2025-06-16 00:00:00,0.0,2025-06-23 12:10:02,0.0,0.0,6ef1e6909e,9fc7ed4647,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9838,G84,2025-06-20 00:00:00,0.0,2025-06-27 12:10:11,0.0,0.0,b7c0f5e3b5,693e66b85d,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9839,G84,2025-06-19 00:00:00,0.0,2025-06-26 12:10:02,0.0,0.0,88e7fc29c2,55376407d5,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9840,G84,2025-06-16 00:00:00,0.0,2025-06-23 12:10:02,0.0,0.0,2127ae39c1,fdb7133ee2,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9841,G84,2025-06-22 00:00:00,0.0,2025-06-29 12:10:02,0.0,0.0,4cf95d140f,6c0c0fb3aa,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9842,G84,2025-06-16 00:00:00,0.0,2025-06-23 12:10:02,0.0,0.0,9a938afd95,06e27f564f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9843,G84,2025-06-16 00:00:00,0.0,2025-06-23 12:10:02,0.0,0.0,88e7fc29c2,55376407d5,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9844,G84,2025-05-20 00:00:00,17.31187,2025-05-27 12:10:02,17.31187,0.65746,ee780c6e7a,b1d1e1802b,-0.24388808033011708,-0.24388808033011708,-0.23487754956344029
20250701,20250701,9845,G84,2025-05-19 00:00:00,0.0,2025-05-26 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9846,G84,2025-06-13 00:00:00,3.28524,2025-06-20 12:10:03,3.28524,0.03591,fa3a46cee7,50e0672639,-0.3892888229887232,-0.3892888229887232,-0.28775855477945933
20250701,20250701,9847,G84,2025-06-02 00:00:00,15.09409,2025-06-09 12:10:02,15.09409,0.65746,ee780c6e7a,b1d1e1802b,-0.26687769786857096,-0.26687769786857096,-0.23487754956344029
20250701,20250701,9848,G84,2025-05-25 00:00:00,17.201,2025-06-01 12:44:12,17.201,0.65746,ee780c6e7a,b1d1e1802b,-0.24503736425209688,-0.24503736425209688,-0.23487754956344029
20250701,20250701,9849,G84,2025-06-13 00:00:00,13.94369,2025-06-20 12:10:03,13.94369,0.65746,ee780c6e7a,b1d1e1802b,-0.27880280135775265,-0.27880280135775265,-0.23487754956344029
20250701,20250701,9850,G84,2025-05-20 00:00:00,0.0,2025-05-27 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9851,G84,2025-05-19 00:00:00,0.0,2025-05-26 12:10:02,0.0,0.0,e90944ccc2,ac27e8b233,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9852,G84,2025-05-25 00:00:00,0.0,2025-06-01 12:44:12,0.0,0.0,3dcd3239e2,83ae64708f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9853,G84,2025-06-02 00:00:00,0.0,2025-06-09 12:10:02,0.0,0.0,3dcd3239e2,83ae64708f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9854,G84,2025-06-03 00:00:00,0.0,2025-06-10 12:10:02,0.0,0.0,8709d6cc57,40a28403d5,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9855,G84,2025-06-18 00:00:00,2.638,2025-06-25 12:10:02,2.638,0.009,ae79ee44db,1c8735200b,-0.39599814494833546,-0.39599814494833546,-0.29004803728346235
20250701,20250701,9856,G84,2025-05-26 00:00:00,0.0,2025-06-02 12:10:02,0.0,0.0,4cf95d140f,6c0c0fb3aa,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9857,G84,2025-05-29 00:00:00,0.0,2025-06-05 12:10:02,0.0,0.0,aef48fddb6,7cf5cc2019,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9858,G84,2025-05-30 00:00:00,0.0,2025-06-06 12:10:02,0.0,0.0,b7c0f5e3b5,693e66b85d,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9859,G84,2025-06-08 00:00:00,0.0,2025-06-15 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9860,G84,2025-06-15 00:00:00,0.0,2025-06-22 12:10:09,0.0,0.0,b7c0f5e3b5,693e66b85d,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9861,G84,2025-05-26 00:00:00,0.0,2025-06-02 12:10:02,0.0,0.0,4fb94f5f59,2a0054029a,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9862,G84,2025-05-29 00:00:00,0.0,2025-06-05 12:10:02,0.0,0.0,4cf95d140f,6c0c0fb3aa,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9863,G84,2025-06-22 00:00:00,0.0,2025-06-29 12:10:02,0.0,0.0,4fb94f5f59,2a0054029a,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9864,G84,2025-06-20 00:00:00,0.0,2025-06-27 12:10:11,0.0,0.0,6ef1e6909e,9fc7ed4647,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9865,G84,2025-06-20 00:00:00,0.0,2025-06-27 12:10:11,0.0,0.0,2127ae39c1,fdb7133ee2,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9866,G84,2025-06-22 00:00:00,0.0,2025-06-29 12:10:02,0.0,0.0,b7c0f5e3b5,693e66b85d,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9867,G84,2025-05-19 00:00:00,3.383,2025-05-26 12:10:02,3.383,0.009,ae79ee44db,1c8735200b,-0.3882754379773337,-0.3882754379773337,-0.29004803728346235
20250701,20250701,9868,G84,2025-05-20 00:00:00,0.0,2025-05-27 12:10:02,0.0,0.0,e90944ccc2,ac27e8b233,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9869,G84,2025-05-19 00:00:00,0.0,2025-05-26 12:10:02,0.0,0.0,7af60c0b21,ad3d0cc25f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9870,G84,2025-06-13 00:00:00,0.0,2025-06-20 12:10:03,0.0,0.0,3dcd3239e2,83ae64708f,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9871,G84,2025-05-20 00:00:00,2.408,2025-05-27 12:10:02,2.408,0.009,ae79ee44db,1c8735200b,-0.39838233636220177,-0.39838233636220177,-0.29004803728346235
20250701,20250701,9872,G84,2025-05-25 00:00:00,0.0,2025-06-01 12:44:12,0.0,0.0,e90944ccc2,ac27e8b233,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
20250701,20250701,9873,G84,2025-06-02 00:00:00,0.0,2025-06-09 12:10:02,0.0,0.0,e90944ccc2,ac27e8b233,-0.4233437838604193,-0.4233437838604193,-0.29081375049550345
